30.0,161.975,37.364999999999995,3.81
156.0,149.93111111111114,9.46,7.248888888888889
204.0,103.22,10.0,0.0
253.0,94.00533333333333,6.592666666666667,5.112666666666667
1.0,85.04100574712643,9.816192528735632,2.958520114942529
265.0,77.73319920406843,8.816099933672344,2.710981649347777
84.0,72.13333333333334,6.666666666666667,0.0
251.0,68.26,0.0,0.0
252.0,65.58985507246376,9.326376811594203,1.3649275362318842
154.0,65.14095238095238,6.63904761904762,3.4161904761904758
10.0,65.03929355281208,7.28233196159122,4.178326474622763
219.0,64.517972972973,6.494346846846846,3.24831081081081
215.0,64.35623794212223,7.4980385852090015,3.8725241157556316
214.0,61.928,5.294,2.216
117.0,60.16125,12.470625,1.12625
194.0,56.090316301703204,6.952165450121656,4.8882725060827275
132.0,55.73255098673502,5.957377480003783,2.5806675265328107
203.0,53.44,4.631724137931036,0.3820689655172414
93.0,52.43796777081473,5.923187108325872,3.1174127126230995
130.0,52.3705662983426,5.746395027624309,3.361132596685084
216.0,52.13037974683547,5.430316455696203,2.5087341772151905
118.0,51.574999999999996,10.525,0.0
172.0,49.349999999999994,7.52,4.155
2.0,47.18,2.4285714285714284,3.165714285714286
139.0,46.89315789473685,7.368947368421052,0.5831578947368421
28.0,46.48924265842354,4.494729520865533,2.81
184.0,45.726000000000006,3.5100000000000002,2.216
124.0,45.422537313432834,5.092537313432835,2.3471641791044773
11.0,44.9446,3.1474,0.8131999999999999
232.0,44.384759592799774,1.7249496215087443,0.04684051161576612
155.0,43.63241935483872,8.57209677419355,1.6354838709677417
150.0,43.16970588235294,6.253823529411765,1.3452941176470588
208.0,42.96258620689655,3.6967241379310343,2.078620689655173
138.0,42.25738784974881,5.659638536615329,3.5829147992615664
23.0,38.89800000000001,2.04,1.108
22.0,37.876666666666665,2.4026666666666667,0.24622222222222223
206.0,37.6,1.4285714285714286,3.957142857142857
201.0,36.4675,1.3599999999999999,0.52
8.0,36.361200000000004,3.8486400000000005,2.16912
6.0,36.12842105263157,1.5444736842105262,15.15210526315789
70.0,35.61833092485555,3.751712427745666,1.7398699421965327
64.0,35.04827586206896,7.452758620689656,0.3820689655172414
122.0,34.994375,8.54375,0.0
175.0,34.88952380952381,4.595238095238095,0.5276190476190477
5.0,34.8,0.0,0.0
120.0,34.649166666666666,2.504375,2.776666666666667
9.0,34.202400000000004,4.1596,0.6648000000000001
149.0,34.17057692307692,2.314807692307692,0.2603846153846154
58.0,33.96333333333333,5.483333333333333,0.0
46.0,33.800000000000004,2.1666666666666665,0.0
157.0,33.70897916666667,3.3776875,1.7210416666666675
38.0,31.644444444444446,0.8555555555555556,0.0
222.0,31.586666666666662,2.6527777777777777,1.231111111111111
180.0,31.556515151515146,3.767272727272727,0.6715151515151515
213.0,31.221944444444443,3.3600925925925926,1.045
15.0,30.84952380952381,5.676666666666667,0.5276190476190477
31.0,30.837727272727275,2.148181818181818,1.0072727272727273
21.0,30.53767123287672,3.5504109589041097,0.22767123287671234
101.0,30.321562500000002,3.2575000000000003,0.0
197.0,29.254489164086674,2.4380804953560373,1.1218575851393189
205.0,29.235714285714284,2.0380000000000003,0.31657142857142856
76.0,28.78991999999999,3.69968,0.5533599999999999
96.0,28.5892,2.586,0.4432
191.0,28.433220338983055,5.2359322033898295,0.2816949152542373
121.0,28.258985507246376,2.2727536231884056,0.553623188405797
55.0,28.17222222222222,3.1900925925925923,1.0087037037037037
